Name,Class,Rating,Total Rater,Facility,Price,Area
Albergo Ballroom,4-star hotel,4.3,"(1,054)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 768,935",Jakarta
Golden Boutique Hotel Melawai,4-star hotel,4.3,"(1,535)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Spa', 'Bar', 'Restaurant', 'Room service']","IDR 436,425",Jakarta
Tondano Residence Jakarta,4-star hotel,4.2,(258),"['Free Wi-Fi', 'Free parking', 'Pool', 'Air conditioning', 'Pet-friendly', 'Restaurant', 'Full-service laundry', 'Child-friendly']",0,Jakarta
Somerset Berlian,4-star hotel,4.5,"(3,842)","['Free breakfast', 'Free Wi-Fi', 'Parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Restaurant']","IDR 1,702,167",Jakarta
Elliottii Residence Duta Niaga,4-star hotel,4.6,(78),"['Free Wi-Fi', 'Parking', 'Pool', 'Air conditioning', 'Airport shuttle']",0,Jakarta
Sparks Luxe Jakarta,4-star hotel,4.4,"(3,846)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']",0,Jakarta
Batavia Apartments,4-star hotel,4.5,"(1,056)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Restaurant']","IDR 709,364",Jakarta
Leisure Inn Arion Hotel,4-star hotel,4.3,(426),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Spa', 'Bar', 'Restaurant', 'Room service']","IDR 412,590",Jakarta
Nagomi Suites,4-star hotel,4.7,(120),"['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Bar', 'Restaurant', 'Room service', 'Kitchen in rooms']","IDR 902,700",Jakarta
Citadines Rasuna Jakarta,4-star hotel,4.1,(131),"['Breakfast', 'Free Wi-Fi', 'Free parking', 'Indoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 904,698",Jakarta
Twin Plaza Hotel,4-star hotel,-,-,"['Free Wi-Fi', 'Air conditioning', 'Restaurant']",0,Jakarta
Midtown Residence,4-star hotel,4.1,(116),"['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Restaurant', 'Room service']","IDR 651,613",Jakarta
Elliottii Residence Pondok Hijau,4-star hotel,4.5,(84),"['Free Wi-Fi', 'Parking', 'Pool', 'Restaurant']",0,Jakarta
Elliottii Residence Alam Asri,4-star hotel,4.4,(131),"['Free Wi-Fi', 'Free parking', 'Pool', 'Air conditioning']",0,Jakarta
Countrywoods Residences,4-star hotel,4.4,(619),"['Free Wi-Fi', 'Parking', 'Outdoor pool', 'Air conditioning', 'Pet-friendly', 'Fitness centre', 'Restaurant', 'Room service']",0,Jakarta
"Mandarin Oriental, Jakarta",5-star hotel,4.7,"(6,740)","['Breakfast', 'Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 3,184,720",Jakarta
"The Hermitage, a Tribute Portfolio Hotel, Jakarta",5-star hotel,4.6,"(3,785)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 3,205,290",Jakarta
Aryaduta Jakarta,5-star hotel,4.5,"(10,400)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 573,438",Jakarta
Hotel Indonesia Kempinski Jakarta,5-star hotel,4.7,"(18,071)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 2,561,376",Jakarta
"Goodrich Suites, ARTOTEL Portfolio",5-star hotel,4.5,"(1,714)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Bar']","IDR 930,232",Jakarta
Wyndham Casablanca Jakarta,5-star hotel,4.6,"(2,051)","['Breakfast ($)', 'Free Wi-Fi', 'Parking ($)', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 774,187",Jakarta
Pullman Jakarta Central Park,5-star hotel,4.6,"(7,862)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 2,144,541",Jakarta
Hotel Borobudur Jakarta,5-star hotel,4.6,"(17,486)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 983,450",Jakarta
Pullman Jakarta Indonesia Thamrin CBD,5-star hotel,4.7,"(12,773)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Indoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 1,839,385",Jakarta
Grand Sahid Jaya,5-star hotel,4.4,"(10,239)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 843,331",Jakarta
Manhattan Hotel Jakarta,5-star hotel,4.3,"(6,185)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 746,538",Jakarta
Merlynn Park,5-star hotel,4.4,"(9,072)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Pools', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 635,327",Jakarta
"The Langham, Jakarta",5-star hotel,4.7,(790),"['Breakfast', 'Free Wi-Fi', 'Free parking', 'Pools', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 3,366,000",Jakarta
Artotel Suites Mangkuluhur Jakarta,5-star hotel,4.4,"(4,722)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 1,162,685",Jakarta
"The Langham, Jakarta",5-star hotel,4.7,(790),"['Breakfast', 'Free Wi-Fi', 'Free parking', 'Pools', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 3,366,000",Jakarta
Artotel Suites Mangkuluhur Jakarta,5-star hotel,4.4,"(4,722)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 1,162,685",Jakarta
Grand Mercure Jakarta Kemayoran,5-star hotel,4.6,"(11,802)","['Breakfast ($)', 'Free Wi-Fi', 'Parking ($)', 'Pools', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 1,160,362",Jakarta
The Grove Suites,5-star hotel,4.5,"(2,841)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 905,283",Jakarta
Grand Mercure Jakarta Harmoni,5-star hotel,4.5,"(7,819)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 1,024,126",Jakarta
Shangri-La Jakarta,5-star hotel,4.7,"(20,560)","['Breakfast ($)', 'Free Wi-Fi', 'Parking ($)', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 3,069,934",Jakarta
"InterContinental Jakarta Pondok Indah, an IHG Hotel",5-star hotel,4.8,"(4,578)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 3,195,059",Jakarta
The Sultan Hotel & Residence Jakarta,5-star hotel,4.6,"(12,736)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 960,333",Jakarta
DoubleTree by Hilton Hotel Jakarta - Diponegoro,5-star hotel,4.6,"(9,800)","['Breakfast ($)', 'Wi-Fi ($)', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 1,622,837",Jakarta
Hotel Mulia Senayan Jakarta,5-star hotel,4.7,"(18,397)","['Free breakfast', 'Wi-Fi', 'Parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 2,882,280",Jakarta
Four Seasons Jakarta,5-star hotel,4.7,"(7,454)","['Breakfast ($)', 'Free Wi-Fi', 'Parking ($)', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 3,244,855",Jakarta
"Kemang Icon, ARTOTEL Portfolio",5-star hotel,4.3,(742),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Bar', 'Restaurant', 'Room service']","IDR 1,069,975",Jakarta
Grand Hyatt Jakarta,5-star hotel,4.7,"(6,730)","['Breakfast ($)', 'Free Wi-Fi', 'Parking ($)', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Bar']","IDR 3,606,170",Jakarta
The Orient Hotel Jakarta,5-star hotel,4.8,(149),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Bar']","IDR 2,256,836",Jakarta
Gran Meliá Jakarta,5-star hotel,4.6,"(7,505)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 1,935,426",Jakarta
Ayana Midplaza Jakarta,5-star hotel,4.7,"(8,540)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 2,061,885",Jakarta
"The Ritz-Carlton Jakarta, Mega Kuningan",5-star hotel,4.7,"(10,070)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 3,486,140",Jakarta
The Westin Jakarta,5-star hotel,4.7,"(12,886)","['Breakfast ($)', 'Free Wi-Fi', 'Parking ($)', 'Indoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 4,075,138",Jakarta
Hotel Raffles Jakarta,5-star hotel,4.8,"(8,012)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 3,797,865",Jakarta
Le Meridien Jakarta,5-star hotel,4.6,"(10,357)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 2,105,897",Jakarta
Sheraton Grand Jakarta Gandaria City Hotel,5-star hotel,4.7,"(8,811)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 2,909,104",Jakarta
Hotel Gran Mahakam,5-star hotel,4.6,"(4,440)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 1,008,292",Jakarta
JW Marriott Hotel Jakarta,5-star hotel,4.6,"(9,740)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 3,125,543",Jakarta
Aryaduta Suites Semanggi,5-star hotel,4.5,"(6,807)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 836,028",Jakarta
"The Dharmawangsa, a Luxury Collection Hotel, Jakarta",5-star hotel,4.6,"(4,439)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Bar']","IDR 2,194,906",Jakarta
Ascott Kuningan Jakarta,5-star hotel,4.7,"(1,986)","['Breakfast ($)', 'Free Wi-Fi', 'Parking ($)', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Restaurant', 'Room service']","IDR 2,153,580",Jakarta
Swissôtel Jakarta PIK Avenue,5-star hotel,4.7,"(3,799)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 1,900,000",Jakarta
Oakwood Premier Cozmo Jakarta,5-star hotel,4.5,"(3,288)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Bar']","IDR 2,060,075",Jakarta
Alila SCBD Jakarta,5-star hotel,4.6,"(1,113)","['Breakfast', 'Free Wi-Fi', 'Parking ($)', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Bar']","IDR 4,183,601",Jakarta
"Mandarin Oriental, Jakarta",5-star hotel,4.7,"(6,740)","['Breakfast', 'Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 2,729,945",Jakarta
"The Ritz-Carlton Jakarta, Pacific Place",5-star hotel,4.7,"(9,761)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 7,152,628",Jakarta
Fraser Place Setiabudi,5-star hotel,4.6,"(1,766)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 1,516,350",Jakarta
Oakwood Suites La Maison Jakarta,5-star hotel,4.6,(145),"['Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Restaurant', 'Kitchen in rooms']","IDR 1,824,187",Jakarta
Fraser Residence Menteng Jakarta,5-star hotel,4.6,"(2,240)","['Free breakfast', 'Free Wi-Fi', 'Parking ($)', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Pet-friendly', 'Fitness centre']","IDR 1,205,253",Jakarta
Fraser Residence Sudirman,5-star hotel,4.6,"(1,506)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 1,564,444",Jakarta
"The Hermitage, a Tribute Portfolio Hotel, Jakarta",5-star hotel,4.6,"(3,785)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 3,184,443",Jakarta
Ethan Hotel Cilincing Plaza,5-star hotel,4,(255),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Full-service laundry', 'Child-friendly']","IDR 206,167",Jakarta
Zest Hotel Yogyakarta,2-star hotel,4.2,"(3,053)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Indoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 338,602",Jogjakarta
Grand Marto Hotel,2-star hotel,4.3,(264),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Pet-friendly', 'Airport shuttle', 'Full-service laundry', 'Child-friendly']","IDR 248,671",Jogjakarta
Nueve Malioboro Hotel Yogyakarta,2-star hotel,4.3,"(1,818)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 241,976",Jogjakarta
Top Malioboro Hotel Jogja,2-star hotel,4.1,"(2,124)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 320,411",Jogjakarta
POP! Hotel Sangaji,2-star hotel,4.2,"(5,349)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 259,527",Jogjakarta
Zest Hotel Yogyakarta,2-star hotel,4.2,"(3,053)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Indoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 310,823",Jogjakarta
favehotel Kusumanegara,2-star hotel,4.4,"(6,324)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 560,409",Jogjakarta
The Patio Yogya,2-star hotel,4.6,(155),"['Free breakfast', 'Free Wi-Fi', 'Air conditioning', 'Parking', 'Bar', 'Airport shuttle', 'Child-friendly']","IDR 240,000",Jogjakarta
POP! Hotel Malioboro - Yogyakarta,2-star hotel,4.1,"(3,496)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible']","IDR 391,459",Jogjakarta
Whiz Hotel Malioboro Yogyakarta,2-star hotel,4.1,"(3,515)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 498,477",Jogjakarta
Sagan Huis Hotel,2-star hotel,4.3,(371),"['Free breakfast', 'Free Wi-Fi', 'Air conditioning', 'Restaurant', 'Full-service laundry', 'Child-friendly']","IDR 242,250",Jogjakarta
Hotel Musafira,2-star hotel,4.3,(948),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 98,893",Jogjakarta
D'Kayon Hotel,2-star hotel,4.3,"(1,179)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 281,979",Jogjakarta
Amaris Hotel Malioboro Jogja,2-star hotel,4.3,"(4,185)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Pool', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 571,908",Jogjakarta
Sagan Heritage Hotel,2-star hotel,4.3,"(1,765)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Indoor pool', 'Hot tub', 'Air conditioning', 'Restaurant', 'Room service']","IDR 935,000",Jogjakarta
Woodpecker Pavilion,2-star hotel,3.8,(490),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 322,193",Jogjakarta
Malioboro Garden Hotel,2-star hotel,4.2,"(1,863)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 216,054",Jogjakarta
Aveon Express by Daphna International,2-star hotel,4.3,"(1,086)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 273,749",Jogjakarta
Rene Hotel,2-star hotel,4.1,(565),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Full-service laundry', 'Child-friendly']","IDR 256,535",Jogjakarta
Matahari Hotel,2-star hotel,4,"(2,518)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 298,606",Jogjakarta
Batik Cottage Hotel Yogyakarta,2-star hotel,4.3,"(1,051)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 345,969",Jogjakarta
OYO 296 Wijaya Imperial Hotel,2-star hotel,3.9,(391),"['Free breakfast', 'Free Wi-Fi', 'Air conditioning', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 144,202",Jogjakarta
Tirta Sanita Hotel & Convention,2-star hotel,3.9,(308),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Breakfast', 'Child-friendly']","IDR 196,223",Jogjakarta
OYO 206 Hotel Candra Kirana,2-star hotel,4.2,(249),"['Free Wi-Fi', 'Air conditioning', 'Child-friendly']","IDR 168,860",Jogjakarta
Grage Bussines Hotel Yogyakarta,2-star hotel,4.3,"(2,481)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 518,953",Jogjakarta
Sans Hotel Ekkon Yogyakarta,2-star hotel,4.1,(678),"['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Child-friendly']","IDR 333,946",Jogjakarta
Puri Pangeran Hotel,2-star hotel,4.4,"(1,157)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Spa', 'Restaurant', 'Room service']","IDR 276,735",Jogjakarta
Griya Sentana Hotel,2-star hotel,4.5,(590),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 421,827",Jogjakarta
Liberta Malioboro,2-star hotel,4.6,(239),"['Breakfast', 'Free Wi-Fi', 'Parking ($)', 'Outdoor pool', 'Air conditioning', 'Bar', 'Restaurant', 'Room service']",0,Jogjakarta
Malioboro Inn Hotel,2-star hotel,4.2,"(1,276)","['Free breakfast', 'Free Wi-Fi', 'Parking', 'Indoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 375,232",Jogjakarta
SPOT ON 2419 Rumah Nugraha Hotel Syariah,2-star hotel,2.5,(122),['Air conditioning'],"IDR 54,401",Jogjakarta
Summer Quest Hotel,2-star hotel,4.1,(745),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Pool', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']",0,Jogjakarta
Rosalia Indah Hotel,2-star hotel,4.1,(689),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 334,093",Jogjakarta
OYO 2669 Crown Residence,2-star hotel,3.7,(125),['Air conditioning'],"IDR 91,123",Jogjakarta
OYO 3935 Artha Ambarukmo Exclusive,2-star hotel,4,(46),"['Free Wi-Fi', 'Air conditioning']","IDR 237,647",Jogjakarta
Joglo Manggisan penginapan syariah,2-star hotel,4.7,(353),"['Free Wi-Fi', 'Free parking', 'Pool']",0,Jogjakarta
ZEN Rooms Malioboro Sosrowijayan Wetan,2-star hotel,4.3,(6),"['Free Wi-Fi', 'Air conditioning', 'Pet-friendly', 'Full-service laundry', 'Child-friendly']",0,Jogjakarta
Sekar Ayu Hotel Malioboro RedPartner,2-star hotel,4.2,(357),"['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Child-friendly']","IDR 168,933",Jogjakarta
RedDoorz Plus near Stadion Mandala Krida,2-star hotel,4,(438),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Child-friendly']","IDR 99,528",Jogjakarta
Indonesia Hotel,2-star hotel,4.2,(853),"['Free parking', 'Room service', 'Full-service laundry', 'Child-friendly']",0,Jogjakarta
OYO 1238 Hotel Perdana,2-star hotel,3.8,(309),"['Free Wi-Fi', 'Air conditioning', 'Child-friendly']",0,Jogjakarta
Teratai Guesthouse Yogyakarta RedPartner,2-star hotel,4.1,(28),['Air conditioning'],"IDR 160,000",Jogjakarta
Hotel Serena,2-star hotel,3.8,(289),"['Free Wi-Fi', 'Parking', 'Child-friendly']",0,Jogjakarta
OYO 3280 Cendhani Raras,2-star hotel,4.9,(61),['Free Wi-Fi'],"IDR 215,118",Jogjakarta
Hotel Bifa Yogyakarta,2-star hotel,4,(525),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']",0,Jogjakarta
OYO 3778 Hotel Wisnugraha Syariah,2-star hotel,4,(249),"['Free breakfast', 'Free Wi-Fi', 'Parking', 'Air conditioning', 'Child-friendly']",0,Jogjakarta
Hotel Wisma Ananda,2-star hotel,4.2,(381),"['Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Child-friendly']","IDR 177,061",Jogjakarta
OYO 2469 Cashlez Homestay,2-star hotel,4.6,(72),"['Free Wi-Fi', 'Air conditioning']","IDR 206,202",Jogjakarta
OYO 3083 D Kost Iii Syariah,2-star hotel,4,(90),['Air conditioning'],"IDR 96,686",Jogjakarta
